0.00	0.00	50.00	15.00	0.00	1.00
0.00	10.00	50.00	15.00	0.00	1.00
0.00	20.00	50.00	15.00	0.00	1.00
0.00	50.00	100.00	10.00	0.00	2.00
0.00	60.00	100.00	10.00	0.00	2.00
0.00	70.00	100.00	10.00	0.00	2.00
0.50	7.50	50.00	15.00	0.00	1.00
0.50	17.50	50.00	15.00	0.00	1.00
0.50	27.50	50.00	15.00	0.00	1.00
0.50	55.00	100.00	10.00	0.00	2.00
0.50	65.00	100.00	10.00	0.00	2.00
0.50	75.00	100.00	10.00	0.00	2.00
1.00	15.00	50.00	15.00	0.00	1.00
1.00	25.00	50.00	15.00	0.00	1.00
1.00	35.00	50.00	15.00	0.00	1.00
1.00	60.00	100.00	10.00	0.00	2.00
1.00	70.00	100.00	10.00	0.00	2.00
1.00	80.00	100.00	10.00	0.00	2.00
1.50	22.50	50.00	15.00	0.00	1.00
1.50	32.50	50.00	15.00	0.00	1.00
1.50	42.50	50.00	15.00	0.00	1.00
1.50	65.00	100.00	10.00	0.00	2.00
1.50	75.00	100.00	10.00	0.00	2.00
1.50	85.00	100.00	10.00	0.00	2.00
2.00	30.00	50.00	15.00	0.00	1.00
2.00	40.00	50.00	15.00	0.00	1.00
2.00	50.00	50.00	15.00	0.00	1.00
2.00	70.00	100.00	10.00	0.00	2.00
2.00	80.00	100.00	10.00	0.00	2.00
2.00	90.00	100.00	10.00	0.00	2.00
2.50	37.50	50.00	15.00	0.00	1.00
2.50	47.50	50.00	15.00	0.00	1.00
2.50	57.50	50.00	15.00	0.00	1.00
2.50	75.00	100.00	10.00	0.00	2.00
2.50	85.00	100.00	10.00	0.00	2.00
2.50	95.00	100.00	10.00	0.00	2.00
3.00	45.00	50.00	15.00	0.00	1.00
3.00	55.00	50.00	15.00	0.00	1.00
3.00	65.00	50.00	15.00	0.00	1.00
3.00	80.00	100.00	10.00	0.00	2.00
3.00	90.00	100.00	10.00	0.00	2.00
3.00	100.00	100.00	10.00	0.00	2.00
3.50	52.50	50.00	15.00	0.00	1.00
3.50	62.50	50.00	15.00	0.00	1.00
3.50	72.50	50.00	15.00	0.00	1.00
3.50	85.00	100.00	10.00	0.00	2.00
3.50	95.00	100.00	10.00	0.00	2.00
3.50	105.00	100.00	10.00	0.00	2.00
4.00	60.00	50.00	15.00	0.00	1.00
4.00	70.00	50.00	15.00	0.00	1.00
4.00	80.00	50.00	15.00	0.00	1.00
4.00	90.00	100.00	10.00	0.00	2.00
4.00	100.00	100.00	10.00	0.00	2.00
4.00	110.00	100.00	10.00	0.00	2.00
4.50	67.50	50.00	15.00	0.00	1.00
4.50	77.50	50.00	15.00	0.00	1.00
4.50	87.50	50.00	15.00	0.00	1.00
4.50	95.00	100.00	10.00	0.00	2.00
4.50	105.00	100.00	10.00	0.00	2.00
4.50	115.00	100.00	10.00	0.00	2.00
5.00	75.00	50.00	15.00	0.00	1.00
5.00	85.00	50.00	15.00	0.00	1.00
5.00	95.00	50.00	15.00	0.00	1.00
5.00	100.00	100.00	10.00	0.00	2.00
5.00	110.00	100.00	10.00	0.00	2.00
5.00	120.00	100.00	10.00	0.00	2.00
5.50	82.50	50.00	15.00	0.00	1.00
5.50	92.50	50.00	15.00	0.00	1.00
5.50	102.50	50.00	15.00	0.00	1.00
5.50	105.00	100.00	10.00	0.00	2.00
5.50	115.00	100.00	10.00	0.00	2.00
5.50	125.00	100.00	10.00	0.00	2.00
6.00	90.00	50.00	15.00	0.00	1.00
6.00	100.00	50.00	15.00	0.00	1.00
6.00	110.00	50.00	15.00	0.00	1.00
6.00	110.00	100.00	10.00	0.00	2.00
6.00	120.00	100.00	10.00	0.00	2.00
6.00	130.00	100.00	10.00	0.00	2.00
6.50	97.50	50.00	15.00	0.00	1.00
6.50	107.50	50.00	15.00	0.00	1.00
6.50	117.50	50.00	15.00	0.00	1.00
6.50	115.00	100.00	10.00	0.00	2.00
6.50	125.00	100.00	10.00	0.00	2.00
6.50	135.00	100.00	10.00	0.00	2.00
7.00	105.00	50.00	15.00	0.00	1.00
7.00	115.00	50.00	15.00	0.00	1.00
7.00	125.00	50.00	15.00	0.00	1.00
7.00	120.00	100.00	10.00	0.00	2.00
7.00	130.00	100.00	10.00	0.00	2.00
7.00	140.00	100.00	10.00	0.00	2.00
7.50	112.50	50.00	15.00	0.00	1.00
7.50	122.50	50.00	15.00	0.00	1.00
7.50	132.50	50.00	15.00	0.00	1.00
7.50	125.00	100.00	10.00	0.00	2.00
7.50	135.00	100.00	10.00	0.00	2.00
7.50	145.00	100.00	10.00	0.00	2.00
8.00	120.00	50.00	15.00	0.00	1.00
8.00	130.00	50.00	15.00	0.00	1.00
8.00	140.00	50.00	15.00	0.00	1.00
8.00	130.00	100.00	10.00	0.00	2.00
8.00	140.00	100.00	10.00	0.00	2.00
8.00	150.00	100.00	10.00	0.00	2.00
8.50	127.50	50.00	15.00	0.00	1.00
8.50	137.50	50.00	15.00	0.00	1.00
8.50	147.50	50.00	15.00	0.00	1.00
8.50	135.00	100.00	10.00	0.00	2.00
8.50	145.00	100.00	10.00	0.00	2.00
8.50	155.00	100.00	10.00	0.00	2.00
9.00	135.00	50.00	15.00	0.00	1.00
9.00	145.00	50.00	15.00	0.00	1.00
9.00	155.00	50.00	15.00	0.00	1.00
9.00	140.00	100.00	10.00	0.00	2.00
9.00	150.00	100.00	10.00	0.00	2.00
9.00	160.00	100.00	10.00	0.00	2.00
9.50	142.50	50.00	15.00	0.00	1.00
9.50	152.50	50.00	15.00	0.00	1.00
