0.00	-0.84	52.59	14.63	0.06	1.00
0.00	10.37	49.63	15.09	0.07	1.00
0.00	20.52	49.43	15.16	0.01	1.00
0.00	48.31	98.97	9.55	0.03	2.00
0.00	61.00	100.90	10.11	-0.10	2.00
0.00	69.61	99.98	9.64	-0.10	2.00
0.50	10.99	51.12	14.48	-0.04	1.00
0.50	17.13	48.06	15.80	0.08	1.00
0.50	27.67	49.89	16.20	0.12	1.00
0.50	54.30	101.52	10.87	0.07	2.00
0.50	64.23	98.91	8.49	0.08	2.00
0.50	73.94	100.04	10.18	-0.11	2.00
1.00	14.37	50.78	13.64	-0.02	1.00
1.00	23.38	51.08	14.50	0.08	1.00
1.00	35.71	49.03	15.01	-0.09	1.00
1.00	60.39	99.96	8.90	0.14	2.00
1.00	68.42	99.07	10.50	-0.20	2.00
1.00	81.76	101.53	9.89	-0.01	2.00
1.50	23.18	51.40	14.93	0.05	1.00
1.50	31.19	50.80	15.71	-0.01	1.00
1.50	42.27	52.21	16.91	-0.06	1.00
1.50	65.28	100.28	11.09	0.17	2.00
1.50	74.49	100.91	10.54	-0.08	2.00
1.50	83.69	100.45	10.97	0.10	2.00
2.00	28.69	51.59	14.76	0.07	1.00
2.00	40.69	49.87	15.35	-0.04	1.00
2.00	50.40	49.53	15.32	-0.07	1.00
2.00	70.62	101.15	9.27	-0.01	2.00
2.00	78.88	101.00	10.47	-0.19	2.00
2.00	92.05	99.93	9.06	0.09	2.00
2.50	37.66	50.66	15.47	0.01	1.00
2.50	49.76	48.85	15.57	-0.03	1.00
2.50	58.47	50.33	13.69	0.00	1.00
2.50	74.17	97.47	9.06	0.08	2.00
2.50	84.57	98.98	9.28	0.18	2.00
2.50	94.66	100.30	11.03	0.01	2.00
3.00	46.18	49.22	14.43	-0.01	1.00
3.00	54.25	50.78	14.25	0.05	1.00
3.00	65.28	47.62	13.91	0.07	1.00
3.00	78.48	99.42	8.93	0.04	2.00
3.00	89.94	101.03	12.40	0.06	2.00
3.00	100.53	97.54	11.04	0.17	2.00
3.50	51.98	49.30	15.12	-0.01	1.00
3.50	61.58	49.24	16.03	-0.00	1.00
3.50	71.13	50.25	16.45	0.15	1.00
3.50	85.35	98.09	8.83	0.10	2.00
3.50	97.51	100.66	8.65	-0.18	2.00
3.50	104.47	101.94	11.30	-0.10	2.00
4.00	59.10	50.42	12.83	-0.04	1.00
4.00	70.41	51.38	14.91	-0.05	1.00
4.00	79.91	49.99	14.49	0.02	1.00
4.00	90.25	100.30	10.50	0.03	2.00
4.00	100.19	100.07	10.29	-0.10	2.00
4.00	108.63	100.82	9.28	0.01	2.00
4.50	67.81	50.84	14.76	-0.07	1.00
4.50	80.30	50.85	14.62	0.15	1.00
4.50	87.64	49.68	15.17	0.01	1.00
4.50	95.13	99.35	9.83	0.08	2.00
4.50	104.33	98.52	9.36	-0.08	2.00
4.50	115.13	99.19	8.38	-0.08	2.00
5.00	74.06	49.53	14.96	0.05	1.00
5.00	84.97	48.24	13.94	0.01	1.00
5.00	95.10	50.33	15.84	-0.06	1.00
5.00	98.93	99.11	10.89	0.08	2.00
5.00	110.37	98.67	10.04	0.10	2.00
5.00	120.17	100.43	8.97	-0.12	2.00
5.50	81.30	49.70	14.70	-0.20	1.00
5.50	91.19	48.02	15.53	0.01	1.00
5.50	103.29	50.18	14.38	0.02	1.00
5.50	103.32	99.34	10.02	0.08	2.00
5.50	114.82	98.63	7.85	-0.01	2.00
5.50	124.78	100.12	10.96	-0.02	2.00
6.00	89.62	50.24	15.36	0.00	1.00
6.00	100.51	53.68	14.94	0.12	1.00
6.00	109.13	49.24	16.97	-0.02	1.00
6.00	111.28	99.25	8.84	0.12	2.00
6.00	120.86	100.84	11.21	0.07	2.00
6.00	130.66	101.57	9.84	0.01	2.00
6.50	96.85	49.76	13.64	0.06	1.00
6.50	104.82	49.66	14.38	0.24	1.00
6.50	118.07	49.28	14.73	0.02	1.00
6.50	114.24	99.07	9.71	0.06	2.00
6.50	126.58	99.45	11.76	0.04	2.00
6.50	135.13	100.53	11.11	0.18	2.00
7.00	105.76	49.24	13.92	-0.02	1.00
7.00	115.78	50.39	15.50	0.07	1.00
7.00	124.47	50.02	15.41	0.03	1.00
7.00	118.83	101.38	11.39	0.04	2.00
7.00	131.79	100.47	9.96	0.03	2.00
7.00	138.92	101.52	9.13	-0.04	2.00
7.50	111.62	50.00	13.97	-0.07	1.00
7.50	120.52	50.39	15.71	-0.04	1.00
7.50	132.15	49.26	15.93	0.09	1.00
7.50	125.37	102.16	9.86	0.06	2.00
7.50	134.50	99.40	10.68	0.01	2.00
7.50	145.34	99.34	9.58	0.07	2.00
8.00	121.42	48.01	14.32	-0.02	1.00
8.00	129.50	49.47	13.73	-0.06	1.00
