0.00	50.00	50.00	18.03	0.59	1.00
0.00	65.00	60.00	18.03	0.59	1.00
0.00	80.00	70.00	18.03	0.59	1.00
0.00	0.00	400.00	22.36	-1.11	2.00
0.00	10.00	380.00	22.36	-1.11	2.00
0.00	20.00	360.00	22.36	-1.11	2.00
0.50	57.50	55.00	18.03	0.59	1.00
0.50	72.50	65.00	18.03	0.59	1.00
0.50	87.50	75.00	18.03	0.59	1.00
0.50	5.00	390.00	22.36	-1.11	2.00
0.50	15.00	370.00	22.36	-1.11	2.00
0.50	25.00	350.00	22.36	-1.11	2.00
1.00	65.00	60.00	18.03	0.59	1.00
1.00	80.00	70.00	18.03	0.59	1.00
1.00	95.00	80.00	18.03	0.59	1.00
1.00	10.00	380.00	22.36	-1.11	2.00
1.00	20.00	360.00	22.36	-1.11	2.00
1.00	30.00	340.00	22.36	-1.11	2.00
1.50	72.50	65.00	18.03	0.59	1.00
1.50	87.50	75.00	18.03	0.59	1.00
1.50	102.50	85.00	18.03	0.59	1.00
1.50	15.00	370.00	22.36	-1.11	2.00
1.50	25.00	350.00	22.36	-1.11	2.00
1.50	35.00	330.00	22.36	-1.11	2.00
2.00	80.00	70.00	18.03	0.59	1.00
2.00	95.00	80.00	18.03	0.59	1.00
2.00	110.00	90.00	18.03	0.59	1.00
2.00	20.00	360.00	22.36	-1.11	2.00
2.00	30.00	340.00	22.36	-1.11	2.00
2.00	40.00	320.00	22.36	-1.11	2.00
2.50	87.50	75.00	18.03	0.59	1.00
2.50	102.50	85.00	18.03	0.59	1.00
2.50	117.50	95.00	18.03	0.59	1.00
2.50	25.00	350.00	22.36	-1.11	2.00
2.50	35.00	330.00	22.36	-1.11	2.00
2.50	45.00	310.00	22.36	-1.11	2.00
3.00	95.00	80.00	18.03	0.59	1.00
3.00	110.00	90.00	18.03	0.59	1.00
3.00	125.00	100.00	18.03	0.59	1.00
3.00	30.00	340.00	22.36	-1.11	2.00
3.00	40.00	320.00	22.36	-1.11	2.00
3.00	50.00	300.00	22.36	-1.11	2.00
3.50	102.50	85.00	18.03	0.59	1.00
3.50	117.50	95.00	18.03	0.59	1.00
3.50	132.50	105.00	18.03	0.59	1.00
3.50	35.00	330.00	22.36	-1.11	2.00
3.50	45.00	310.00	22.36	-1.11	2.00
3.50	55.00	290.00	22.36	-1.11	2.00
4.00	110.00	90.00	18.03	0.59	1.00
4.00	125.00	100.00	18.03	0.59	1.00
4.00	140.00	110.00	18.03	0.59	1.00
4.00	40.00	320.00	22.36	-1.11	2.00
4.00	50.00	300.00	22.36	-1.11	2.00
4.00	60.00	280.00	22.36	-1.11	2.00
4.50	117.50	95.00	18.03	0.59	1.00
4.50	132.50	105.00	18.03	0.59	1.00
4.50	147.50	115.00	18.03	0.59	1.00
4.50	45.00	310.00	22.36	-1.11	2.00
4.50	55.00	290.00	22.36	-1.11	2.00
4.50	65.00	270.00	22.36	-1.11	2.00
5.00	125.00	100.00	18.03	0.59	1.00
5.00	140.00	110.00	18.03	0.59	1.00
5.00	155.00	120.00	18.03	0.59	1.00
5.00	50.00	300.00	22.36	-1.11	2.00
5.00	60.00	280.00	22.36	-1.11	2.00
5.00	70.00	260.00	22.36	-1.11	2.00
5.50	132.50	105.00	18.03	0.59	1.00
5.50	147.50	115.00	18.03	0.59	1.00
5.50	162.50	125.00	18.03	0.59	1.00
5.50	55.00	290.00	22.36	-1.11	2.00
5.50	65.00	270.00	22.36	-1.11	2.00
5.50	75.00	250.00	22.36	-1.11	2.00
6.00	140.00	110.00	18.03	0.59	1.00
6.00	155.00	120.00	18.03	0.59	1.00
6.00	170.00	130.00	18.03	0.59	1.00
6.00	60.00	280.00	22.36	-1.11	2.00
6.00	70.00	260.00	22.36	-1.11	2.00
6.00	80.00	240.00	22.36	-1.11	2.00
6.50	147.50	115.00	18.03	0.59	1.00
6.50	162.50	125.00	18.03	0.59	1.00
6.50	177.50	135.00	18.03	0.59	1.00
6.50	65.00	270.00	22.36	-1.11	2.00
6.50	75.00	250.00	22.36	-1.11	2.00
6.50	85.00	230.00	22.36	-1.11	2.00
7.00	155.00	120.00	18.03	0.59	1.00
7.00	170.00	130.00	18.03	0.59	1.00
7.00	185.00	140.00	18.03	0.59	1.00
7.00	70.00	260.00	22.36	-1.11	2.00
7.00	80.00	240.00	22.36	-1.11	2.00
7.00	90.00	220.00	22.36	-1.11	2.00
