0.00	50.00	50.00	18.03	0.59	1.00
0.00	39.00	48.66	18.03	0.59	1.00
0.00	44.45	40.29	18.03	0.59	1.00
0.00	0.00	400.00	22.36	-1.11	2.00
0.00	-12.00	407.00	22.36	-1.11	2.00
0.00	0.00	412.00	22.36	-1.11	2.00
0.50	57.50	55.00	18.03	0.59	1.00
0.50	46.50	53.66	18.03	0.59	1.00
0.50	51.95	45.29	18.03	0.59	1.00
0.50	5.00	390.00	22.36	-1.11	2.00
0.50	-7.00	397.00	22.36	-1.11	2.00
0.50	5.00	402.00	22.36	-1.11	2.00
1.00	65.00	60.00	18.03	0.59	1.00
1.00	54.00	58.66	18.03	0.59	1.00
1.00	59.45	50.29	18.03	0.59	1.00
1.00	10.00	380.00	22.36	-1.11	2.00
1.00	-2.00	387.00	22.36	-1.11	2.00
1.00	10.00	392.00	22.36	-1.11	2.00
1.50	72.50	65.00	18.03	0.59	1.00
1.50	61.50	63.66	18.03	0.59	1.00
1.50	66.95	55.29	18.03	0.59	1.00
1.50	15.00	370.00	22.36	-1.11	2.00
1.50	3.00	377.00	22.36	-1.11	2.00
1.50	15.00	382.00	22.36	-1.11	2.00
2.00	80.00	70.00	18.03	0.59	1.00
2.00	69.00	68.66	18.03	0.59	1.00
2.00	74.45	60.29	18.03	0.59	1.00
2.00	20.00	360.00	22.36	-1.11	2.00
2.00	8.00	367.00	22.36	-1.11	2.00
2.00	20.00	372.00	22.36	-1.11	2.00
2.50	87.50	75.00	18.03	0.59	1.00
2.50	76.50	73.66	18.03	0.59	1.00
2.50	81.95	65.29	18.03	0.59	1.00
2.50	25.00	350.00	22.36	-1.11	2.00
2.50	13.00	357.00	22.36	-1.11	2.00
2.50	25.00	362.00	22.36	-1.11	2.00
3.00	95.00	80.00	18.03	0.59	1.00
3.00	84.00	78.66	18.03	0.59	1.00
3.00	89.45	70.29	18.03	0.59	1.00
3.00	30.00	340.00	22.36	-1.11	2.00
3.00	18.00	347.00	22.36	-1.11	2.00
3.00	30.00	352.00	22.36	-1.11	2.00
3.50	102.50	85.00	18.03	0.59	1.00
3.50	91.50	83.66	18.03	0.59	1.00
3.50	96.95	75.29	18.03	0.59	1.00
3.50	35.00	330.00	22.36	-1.11	2.00
3.50	23.00	337.00	22.36	-1.11	2.00
3.50	35.00	342.00	22.36	-1.11	2.00
4.00	110.00	90.00	18.03	0.59	1.00
4.00	99.00	88.66	18.03	0.59	1.00
4.00	104.45	80.29	18.03	0.59	1.00
4.00	40.00	320.00	22.36	-1.11	2.00
4.00	28.00	327.00	22.36	-1.11	2.00
4.00	40.00	332.00	22.36	-1.11	2.00
4.50	117.50	95.00	18.03	0.59	1.00
4.50	106.50	93.66	18.03	0.59	1.00
4.50	111.95	85.29	18.03	0.59	1.00
4.50	45.00	310.00	22.36	-1.11	2.00
4.50	33.00	317.00	22.36	-1.11	2.00
4.50	45.00	322.00	22.36	-1.11	2.00
5.00	125.00	100.00	18.03	0.59	1.00
5.00	114.00	98.66	18.03	0.59	1.00
5.00	119.45	90.29	18.03	0.59	1.00
5.00	50.00	300.00	22.36	-1.11	2.00
5.00	38.00	307.00	22.36	-1.11	2.00
5.00	50.00	312.00	22.36	-1.11	2.00
5.50	132.50	105.00	18.03	0.59	1.00
5.50	121.50	103.66	18.03	0.59	1.00
5.50	126.95	95.29	18.03	0.59	1.00
5.50	55.00	290.00	22.36	-1.11	2.00
5.50	43.00	297.00	22.36	-1.11	2.00
5.50	55.00	302.00	22.36	-1.11	2.00
6.00	140.00	110.00	18.03	0.59	1.00
6.00	129.00	108.66	18.03	0.59	1.00
6.00	134.45	100.29	18.03	0.59	1.00
6.00	60.00	280.00	22.36	-1.11	2.00
6.00	48.00	287.00	22.36	-1.11	2.00
6.00	60.00	292.00	22.36	-1.11	2.00
6.50	147.50	115.00	18.03	0.59	1.00
