0.00	0.00	50.00	15.00	0.00
0.00	50.00	100.00	10.00	0.00
0.50	7.50	50.00	15.00	0.00
0.50	55.00	100.00	10.00	0.00
1.00	15.00	50.00	15.00	0.00
1.00	60.00	100.00	10.00	0.00
1.50	22.50	50.00	15.00	0.00
1.50	65.00	100.00	10.00	0.00
2.00	30.00	50.00	15.00	0.00
2.00	70.00	100.00	10.00	0.00
2.50	37.50	50.00	15.00	0.00
2.50	75.00	100.00	10.00	0.00
3.00	45.00	50.00	15.00	0.00
3.00	80.00	100.00	10.00	0.00
3.50	52.50	50.00	15.00	0.00
3.50	85.00	100.00	10.00	0.00
4.00	60.00	50.00	15.00	0.00
4.00	90.00	100.00	10.00	0.00
4.50	67.50	50.00	15.00	0.00
4.50	95.00	100.00	10.00	0.00
5.00	75.00	50.00	15.00	0.00
5.00	100.00	100.00	10.00	0.00
5.50	82.50	50.00	15.00	0.00
5.50	105.00	100.00	10.00	0.00
6.00	90.00	50.00	15.00	0.00
6.00	110.00	100.00	10.00	0.00
6.50	97.50	50.00	15.00	0.00
6.50	115.00	100.00	10.00	0.00
7.00	105.00	50.00	15.00	0.00
7.00	120.00	100.00	10.00	0.00
7.50	112.50	50.00	15.00	0.00
7.50	125.00	100.00	10.00	0.00
8.00	120.00	50.00	15.00	0.00
8.00	130.00	100.00	10.00	0.00
8.50	127.50	50.00	15.00	0.00
8.50	135.00	100.00	10.00	0.00
9.00	135.00	50.00	15.00	0.00
9.00	140.00	100.00	10.00	0.00
9.50	142.50	50.00	15.00	0.00
9.50	145.00	100.00	10.00	0.00
10.00	150.00	50.00	15.00	0.00
10.00	150.00	100.00	10.00	0.00
10.50	157.50	50.00	15.00	0.00
10.50	155.00	100.00	10.00	0.00
11.00	165.00	50.00	15.00	0.00
11.00	160.00	100.00	10.00	0.00
11.50	172.50	50.00	15.00	0.00
11.50	165.00	100.00	10.00	0.00
12.00	180.00	50.00	15.00	0.00
12.00	170.00	100.00	10.00	0.00
12.50	187.50	50.00	15.00	0.00
12.50	175.00	100.00	10.00	0.00
13.00	195.00	50.00	15.00	0.00
13.00	180.00	100.00	10.00	0.00
13.50	202.50	50.00	15.00	0.00
13.50	185.00	100.00	10.00	0.00
14.00	210.00	50.00	15.00	0.00
14.00	190.00	100.00	10.00	0.00
14.50	217.50	50.00	15.00	0.00
14.50	195.00	100.00	10.00	0.00
15.00	225.00	50.00	15.00	0.00
15.00	200.00	100.00	10.00	0.00
15.50	232.50	50.00	15.00	0.00
15.50	205.00	100.00	10.00	0.00
16.00	240.00	50.00	15.00	0.00
16.00	210.00	100.00	10.00	0.00
16.50	247.50	50.00	15.00	0.00
16.50	215.00	100.00	10.00	0.00
17.00	255.00	50.00	15.00	0.00
17.00	220.00	100.00	10.00	0.00
17.50	262.50	50.00	15.00	0.00
17.50	225.00	100.00	10.00	0.00
18.00	270.00	50.00	15.00	0.00
18.00	230.00	100.00	10.00	0.00
18.50	277.50	50.00	15.00	0.00
18.50	235.00	100.00	10.00	0.00
19.00	285.00	50.00	15.00	0.00
19.00	240.00	100.00	10.00	0.00
19.50	292.50	50.00	15.00	0.00
19.50	245.00	100.00	10.00	0.00
20.00	300.00	50.00	15.00	0.00
20.00	250.00	100.00	10.00	0.00
