0.00	-2.55	-1.40	28.73	0.74	1.00
0.00	3.13	11.51	28.15	0.77	1.00
0.00	-1.20	20.72	27.97	0.74	1.00
0.50	9.54	10.63	28.81	0.81	1.00
0.50	9.19	20.55	26.52	0.65	1.00
0.50	13.22	31.09	26.67	0.82	1.00
1.00	20.89	19.94	28.82	0.74	1.00
1.00	17.49	29.92	31.09	0.76	1.00
1.00	18.46	38.45	27.33	0.69	1.00
1.50	30.06	33.02	28.05	0.77	1.00
1.50	26.49	41.63	24.83	0.68	1.00
1.50	30.71	50.00	31.17	0.71	1.00
2.00	40.21	37.13	27.61	0.81	1.00
2.00	40.31	49.43	27.64	0.82	1.00
2.00	45.22	59.66	28.52	0.73	1.00
2.50	48.10	50.78	27.63	0.79	1.00
2.50	48.06	62.02	30.61	0.71	1.00
2.50	51.34	69.16	30.32	0.80	1.00
3.00	56.16	60.84	27.54	0.77	1.00
3.00	58.54	68.33	27.45	0.79	1.00
3.00	60.54	83.27	28.52	0.81	1.00
3.50	69.57	71.04	27.51	0.71	1.00
3.50	72.67	79.67	25.31	0.85	1.00
3.50	72.68	89.68	29.26	0.68	1.00
4.00	81.66	80.06	27.54	0.74	1.00
4.00	78.00	89.43	29.36	0.79	1.00
4.00	82.04	99.01	26.25	0.77	1.00
4.50	90.03	89.86	29.35	0.79	1.00
4.50	90.73	96.73	28.57	0.87	1.00
4.50	89.63	111.08	30.71	0.75	1.00
5.00	101.13	101.60	30.44	0.81	1.00
5.00	98.62	108.93	28.58	0.81	1.00
5.00	101.00	118.96	26.97	0.71	1.00
5.50	109.87	108.61	24.93	0.82	1.00
5.50	107.24	119.80	28.00	0.83	1.00
5.50	109.50	128.47	29.44	0.75	1.00
6.00	121.34	118.96	28.85	0.73	1.00
6.00	122.56	129.35	27.85	0.79	1.00
6.00	119.82	141.37	26.27	0.80	1.00
6.50	132.86	130.06	29.00	0.82	1.00
6.50	131.94	141.08	30.10	0.79	1.00
6.50	128.17	151.79	30.73	0.85	1.00
7.00	137.45	140.53	28.56	0.77	1.00
7.00	141.59	149.25	29.48	0.78	1.00
7.00	139.68	160.52	27.44	0.81	1.00
7.50	147.32	147.38	30.64	0.79	1.00
7.50	150.38	160.91	25.62	0.72	1.00
7.50	149.53	169.68	29.49	0.82	1.00
8.00	157.52	160.26	28.07	0.74	1.00
8.00	159.87	169.41	27.48	0.84	1.00
8.00	161.81	179.62	27.30	0.77	1.00
8.50	172.34	170.20	27.84	0.77	1.00
8.50	170.02	178.45	30.92	0.73	1.00
8.50	169.58	189.02	29.18	0.71	1.00
9.00	181.71	179.91	28.65	0.66	1.00
